282,42,974
283,461,979
284,76,984
285,100,986
286,25,987
287,354,990
288,132,994
289,446,998
290,246,1001
291,339,1002
292,126,1010
293,241,1012
294,431,1015
295,437,1016
296,412,1019
297,327,1029
298,386,1032
299,262,1038
300,359,1042
301,222,1050
302,327,1051
303,151,1057
304,48,1060
305,75,1061
306,206,1063
307,87,1067
308,363,1071
309,96,1077
310,300,1083
311,107,1084
312,341,1085
313,468,1097
314,76,1101
315,442,1104
316,216,1121
317,321,1123
318,101,1129
319,290,1130
320,352,1132
321,416,1139
322,388,1140
323,238,1142
324,50,1143
325,383,1147
326,315,1150
327,193,1151
328,324,1152
329,256,1155
330,224,1156
331,295,1157
332,294,1162
333,169,1166
334,73,1175
335,26,1176
336,413,1178
337,174,1179
338,43,1183
339,375,1188
340,184,1192
341,120,1195
342,142,1196
343,26,1200
344,394,1206
345,328,1211
346,430,1214
347,9,1217
348,132,1222
349,451,1223
350,28,1227
351,261,1233
352,380,1242
353,275,1247
354,303,1253
355,117,1258
356,70,1259
357,440,1272
358,264,1273
359,172,1277
360,142,1283
361,460,1284
362,354,1286
363,308,1291
364,43,1294
365,409,1296
366,169,1301
367,242,1302
368,374,1307
369,106,1308
370,439,1313
371,79,1315
372,459,1319
373,96,1324
374,297,1328
375,410,1331
376,145,1337
377,362,1339
378,84,1340
379,22,1344
380,112,1347
381,265,1348
382,92,1352
383,202,1353
384,63,1359
385,255,1361
386,228,1364
387,49,1368
388,316,1370
389,453,1378
390,93,1388
391,266,1389
392,372,1398
393,138,1400
394,353,1405
395,104,1406
396,161,1408
397,320,1413
398,252,1414
399,367,1418
400,429,1426
401,220,1435
402,288,1436
403,167,1442
404,144,1443
405,342,1451
406,150,1453
407,355,1455
408,432,1458
409,4,1461
410,472,1463
411,194,1474
412,432,1475
413,451,1480
414,302,1482
415,52,1492
416,218,1494
417,318,1503
418,325,1506
419,86,1508
420,236,1512
421,258,1517
422,352,1522
423,397,1524
424,97,1527
425,196,1533
426,456,1534
427,338,1536
428,12,1538
429,178,1539
430,232,1541
431,408,1543
432,449,1545
433,383,1546
434,3,1562
435,458,1566
436,49,1570
437,140,1572
438,228,1575
439,275,1578
440,101,1584
441,331,1594
442,260,1602
443,443,1603
444,455,1606
445,226,1612
446,278,1618
447,156,1625
448,82,1627
449,203,1632
450,40,1633
451,390,1641
452,124,1642
453,379,1643
454,110,1645
455,229,1650
456,186,1652
457,413,1653
458,317,1660
459,155,1661
460,89,1663
461,358,1666
462,446,1668
463,63,1671
464,46,1674
465,374,1677
466,33,1683
467,27,1685
468,147,1703
469,252,1704
470,461,1707
471,187,1711
472,9,1713
473,459,1718
474,36,1720
475,197,1723
476,424,1727
477,89,1730
478,28,1732
479,255,1738
480,474,1741
481,354,1746
482,192,1751
483,61,1752
484,363,1754
485,425,1765
486,296,1766
487,337,1770
488,235,1778
489,413,1779
490,232,1780
491,251,1786
492,368,1800
493,398,1802
494,121,1806
495,359,1809
496,338,1814
497,121,1816
498,276,1818
499,309,1825
500,311,1833
501,78,1835
502,422,1838
503,411,1841
504,268,1863
505,318,1864
506,278,1866
507,108,1867
508,351,1870
509,90,1878
510,29,1881
511,253,1884
512,254,1888
513,302,1889
514,110,1899
515,200,1900
516,468,1903
517,358,1904
518,14,1906
519,311,1907
520,106,1911
521,9,1913
522,79,1917
523,328,1921
524,427,1928
525,308,1932
526,286,1940
527,38,1947
528,340,1951
529,464,1953
530,132,1954
531,315,1955
532,440,1958
533,182,1969
534,118,1970
535,79,1971
536,37,1974
537,416,1978
538,429,1987
539,303,1990
540,203,1993
541,370,1995
542,124,1998
543,105,1999
544,412,2005
545,282,2006
546,152,2010
547,159,2011
548,135,2015
549,158,2019
550,228,2030
551,131,2047
552,269,2048
553,305,2053
554,140,2054
555,119,2057
556,285,2062
557,401,2063
558,264,2064
559,283,2069
560,288,2070
561,293,2071
562,220,2072
563,276,2073
564,393,2074
565,385,2078
566,369,2088
567,218,2091
568,335,2099
569,261,2101
570,305,2102
571,441,2103
572,368,2106
573,265,2107
574,247,2115
575,345,2116
576,377,2123
577,110,2130
578,112,2133
579,214,2144
580,173,2145
581,3,2148
582,236,2150
583,115,2151
584,444,2157
585,92,2160
586,378,2167
587,182,2169
588,70,2172
589,15,2181
590,405,2183
591,122,2193
592,405,2194
593,32,2198
594,322,2201
595,181,2203
596,93,2205
597,252,2209
598,348,2219
599,278,2222
600,314,2223
601,161,2224
602,107,2229
603,13,2231
604,251,2234
605,265,2236
606,308,2238
607,331,2244
608,69,2251
609,291,2254
610,452,2261
611,148,2262
612,33,2265
613,297,2266
614,79,2271
615,380,2272
616,245,2273
617,158,2277
618,79,2279
619,62,2282
620,173,2283
621,30,2290
622,174,2291
623,474,2296
624,104,2300
625,359,2302
626,266,2307
627,470,2311
628,232,2317
629,229,2318
630,297,2319
631,113,2323
632,168,2326
633,75,2328
634,462,2331
635,415,2335
636,112,2337
637,360,2339
638,192,2348
639,397,2349
640,414,2354
641,349,2363
642,147,2364
643,60,2365
644,318,2368
645,255,2369
646,99,2372
647,97,2373
648,472,2376
649,214,2378
650,323,2387
651,138,2391
652,280,2392
653,18,2393
654,348,2403
655,8,2405
656,106,2407
657,281,2412
658,126,2413
659,100,2419
660,174,2423
661,388,2425
662,143,2427
663,314,2431
664,332,2433
665,168,2434
666,142,2437
667,41,2439
668,99,2440
669,455,2445
670,288,2451
671,136,2452
672,154,2469
673,453,2474
674,26,2475
675,425,2481
676,361,2491
677,278,2498
678,94,2501
679,299,2513
680,92,2517
681,305,2518
682,435,2522
683,90,2532
684,328,2538
685,106,2540
686,325,2542
687,302,2546
688,378,2547
689,230,2551
690,125,2553
691,112,2559
692,11,2563
693,425,2569
694,132,2570
695,334,2575
696,72,2577
697,303,2586
698,228,2594
699,412,2598
700,435,2606
701,101,2607
702,21,2609
703,329,2610
704,246,2611
705,136,2621
706,184,2625
707,95,2626
708,470,2629
709,259,2631
710,101,2634
711,441,2640
712,375,2643
713,380,2644
714,159,2648
715,301,2649
716,465,2654
717,258,2658
718,81,2661
719,192,2663
720,130,2668
721,423,2670
722,44,2672
723,314,2675
724,264,2676
725,157,2680
726,388,2684
727,155,2685
728,256,2689
729,394,2695
730,458,2697
731,417,2700
732,150,2703
733,466,2705
734,148,2706
735,169,2708
736,114,2709
737,57,2716
738,406,2717
739,453,2723
740,344,2726
741,60,2733
742,55,2734
743,462,2737
744,465,2748
745,216,2751
746,315,2753
747,371,2755
748,427,2762
749,28,2770
750,298,2773
751,282,2775
752,470,2780
753,120,2781
754,334,2784
755,297,2786
756,98,2787
757,138,2789
758,351,2800
759,98,2818
760,378,2820
761,370,2824
762,142,2826
763,86,2827
764,388,2830
765,146,2833
766,392,2835
767,260,2845
768,382,2847
769,455,2851
770,148,2852
771,106,2861
772,237,2867
773,282,2873
774,252,2874
775,367,2875
776,325,2889
777,360,2890
778,72,2896
779,367,2898
780,294,2904
781,324,2908
782,99,2913
783,451,2914
784,106,2917
785,128,2920
786,220,2921
787,273,2930
788,347,2932
789,178,2938
790,49,2939
791,248,2940
792,66,2941
793,459,2942
794,8,2944
795,188,2945
796,270,2951
797,139,2954
798,283,2956
799,393,2957
800,259,2958
801,421,2960
802,229,2966
803,81,2972
804,391,2979
805,221,2980
806,135,2983
807,381,2984
808,14,2985
809,2,2986
810,312,2990
811,267,2997
812,86,2998
813,158,3009
814,439,3013
815,226,3014
816,320,3018
817,51,3023
818,75,3025
819,398,3027
820,464,3028
821,23,3029
822,393,3032
823,90,3035
824,20,3040
825,337,3041
826,451,3047
827,184,3048
828,231,3053
829,359,3054
830,217,3066
831,376,3068
832,279,3072
833,392,3075
834,312,3081
835,169,3088
836,470,3089
837,254,3090
838,419,3096
839,13,3103
840,460,3106
841,452,3110
842,458,3111
843,19,3112
844,70,3113
845,217,3114
846,361,3123
847,206,3128
848,167,3132
849,166,3145
850,81,3146
851,127,3147
852,184,3149
853,470,3152
854,226,3157
855,65,3161
856,126,3164
857,436,3168
858,190,3171
859,44,3172
860,66,3173
861,271,3184
862,114,3198
863,451,3200
864,371,3201
865,456,3206
866,439,3207
867,305,3213
868,13,3214
869,343,3216
870,205,3222
871,296,3225
872,167,3226
873,23,3230
874,365,3242
875,288,3243
876,329,3246
877,248,3248
878,433,3249
879,39,3253
880,238,3260
881,244,3263
882,337,3265
883,258,3267
884,39,3271
885,453,3281
886,86,3283
887,233,3285
888,223,3286
889,33,3290
890,271,3291
891,468,3294
892,388,3296
893,188,3298
894,347,3302
895,260,3305
896,254,3312
897,278,3315
898,465,3317
899,306,3321
900,259,3322
901,288,3323
902,255,3325
903,270,3328
904,395,3332
905,462,3336
906,243,3337
907,186,3338
908,79,3342
909,164,3343
910,455,3358
911,469,3362
912,315,3368
913,67,3374
914,390,3377
915,127,3380
916,72,3384
917,15,3385
918,382,3391
919,4,3394
920,273,3396
921,358,3406
922,439,3407
923,405,3409
924,461,3411
925,134,3413
926,86,3414
927,287,3417
928,180,3419
929,24,3420
930,207,3421
931,254,3422
932,163,3432
933,297,3433
934,259,3445
935,216,3448
936,80,3450
937,156,3452
938,64,3458
939,404,3460
940,81,3466
941,225,3471
942,397,3475
943,360,3477
944,11,3481
945,343,3483
946,355,3485
947,386,3487
948,184,3488
949,66,3490
950,205,3496
951,47,3497
952,221,3501
953,256,3503
954,335,3508
955,2,3514
956,325,3516
957,114,3521
958,212,3522
959,31,3524
960,86,3529
961,254,3531
962,392,3539
963,15,3541
964,345,3546
965,204,3547
966,73,3550
967,132,3557
968,179,3558
969,297,3565
970,292,3568
971,462,3569
972,334,3575
973,64,3578
974,146,3582
975,156,3583
976,327,3586
977,355,3588
978,48,3589
979,238,3591
980,358,3595
981,403,3599
982,460,3604
983,87,3610
984,351,3611
985,80,3621
986,468,3627
987,433,3633
988,69,3634
989,69,3642
990,458,3646
991,295,3654
992,471,3663
993,22,3665
994,142,3667
995,437,3671
996,442,3672
997,89,3673
998,374,3676
999,78,3678
1000,410,3682
1001,154,3685
1002,90,3690
1003,456,3691
1004,381,3694
1005,309,3697
1006,189,3704
1007,141,3710
1008,215,3716
1009,279,3720
1010,130,3724
1011,366,3728
1012,196,3739
1013,55,3743
1014,229,3746
1015,241,3750
1016,310,3754
1017,465,3755
1018,304,3757
1019,68,3767
1020,209,3770
1021,41,3774
1022,323,3788
1023,146,3789
1024,288,3791
1025,401,3797
1026,402,3798
1027,409,3800
1028,62,3805
1029,351,3809
1030,448,3819
1031,7,3820
1032,188,3823
1033,266,3824
1034,473,3825
1035,238,3837
1036,387,3843
1037,445,3847
1038,163,3864
1039,316,3865
1040,21,3868
1041,290,3874
1042,33,3875
1043,39,3878
1044,83,3882
1045,348,3885
1046,13,3887
1047,243,3890
1048,136,3891
1049,243,3893
1050,4,3896
1051,344,3902
1052,181,3905
1053,275,3906
1054,428,3917
1055,460,3919
1056,49,3922
1057,244,3925
1058,367,3936
1059,442,3937
1060,192,3940
1061,193,3949
1062,24,3952
1063,65,3953
1064,312,3955
1065,147,3959
1066,210,3960
1067,102,3963
1068,312,3974
1069,32,3984
1070,446,3986
1071,464,3991
1072,245,3994
1073,354,3996
1074,251,3997
1075,226,3999
